,url,score
7756,01111001001101,0
7757,01111001001110,0
7758,01111001001111,0
7759,01111001010000,0
7760,01111001010001,1
7761,01111001010010,0
7762,01111001010011,0
7763,01111001010100,0
7764,01111001010101,1
7765,01111001010110,0
7766,01111001010111,0
7767,01111001011000,1
7768,01111001011001,1
7769,01111001011010,0
7770,01111001011011,1
7771,01111001011100,1
7772,01111001011101,1
7773,01111001011110,1
7774,01111001011111,0
7775,01111001100000,1
7776,01111001100001,1
7777,01111001100010,0
7778,01111001100011,0
7779,01111001100100,1
7780,01111001100101,1
7781,01111001100110,0
7782,01111001100111,0
7783,01111001101000,0
7784,01111001101001,0
7785,01111001101010,1
7786,01111001101011,1
7787,01111001101100,1
7788,01111001101101,0
7789,01111001101110,1
7790,01111001101111,1
7791,01111001110000,0
7792,01111001110001,0
7793,01111001110010,0
7794,01111001110011,0
7795,01111001110100,0
7796,01111001110101,1
7797,01111001110110,1
7798,01111001110111,0
7799,01111001111000,0
7800,01111001111001,0
7801,01111001111010,1
7802,01111001111011,1
7803,01111001111100,1
7804,01111001111101,0
7805,01111001111110,1
7806,01111001111111,0
7807,01111010000000,1
7808,01111010000001,0
7809,01111010000010,1
7810,01111010000011,0
7811,01111010000100,0
7812,01111010000101,0
7813,01111010000110,0
7814,01111010000111,0
7815,01111010001000,0
7816,01111010001001,1
7817,01111010001010,0
7818,01111010001011,1
7819,01111010001100,0
7820,01111010001101,1
7821,01111010001110,0
7822,01111010001111,1
7823,01111010010000,0
7824,01111010010001,0
7825,01111010010010,1
7826,01111010010011,0
7827,01111010010100,0
7828,01111010010101,0
7829,01111010010110,0
7830,01111010010111,0
7831,01111010011000,1
7832,01111010011001,0
7833,01111010011010,0
7834,01111010011011,1
7835,01111010011100,0
7836,01111010011101,0
7837,01111010011110,0
7838,01111010011111,1
7839,01111010100000,1
7840,01111010100001,0
7841,01111010100010,0
7842,01111010100011,0
7843,01111010100100,0
7844,01111010100101,0
7845,01111010100110,0
7846,01111010100111,1
7847,01111010101000,0
7848,01111010101001,0
7849,01111010101010,0
7850,01111010101011,1
7851,01111010101100,1
7852,01111010101101,0
7853,01111010101110,0
7854,01111010101111,1
7855,01111010110000,0
7856,01111010110001,0
7857,01111010110010,0
7858,01111010110011,1
7859,01111010110100,1
7860,01111010110101,0
7861,01111010110110,0
7862,01111010110111,1
7863,01111010111000,0
7864,01111010111001,1
7865,01111010111010,1
7866,01111010111011,1
7867,01111010111100,0
7868,01111010111101,0
7869,01111010111110,1
7870,01111010111111,0
7871,01111011000000,0
7872,01111011000001,1
7873,01111011000010,0
7874,01111011000011,1
7875,01111011000100,1
7876,01111011000101,1
7877,01111011000110,0
7878,01111011000111,1
7879,01111011001000,1
7880,01111011001001,1
7881,01111011001010,0
7882,01111011001011,0
7883,01111011001100,0
7884,01111011001101,1
7885,01111011001110,0
7886,01111011001111,1
7887,01111011010000,1
7888,01111011010001,1
7889,01111011010010,0
7890,01111011010011,1
7891,01111011010100,1
7892,01111011010101,0
7893,01111011010110,0
7894,01111011010111,0
7895,01111011011000,0
7896,01111011011001,0
7897,01111011011010,0
7898,01111011011011,1
7899,01111011011100,0
7900,01111011011101,0
7901,01111011011110,0
7902,01111011011111,1
7903,01111011100000,1
7904,01111011100001,0
7905,01111011100010,1
7906,01111011100011,1
7907,01111011100100,1
7908,01111011100101,1
7909,01111011100110,1
7910,01111011100111,0
7911,01111011101000,0
7912,01111011101001,1
7913,01111011101010,0
7914,01111011101011,0
7915,01111011101100,0
7916,01111011101101,0
7917,01111011101110,0
7918,01111011101111,1
7919,01111011110000,1
7920,01111011110001,1
7921,01111011110010,0
7922,01111011110011,1
7923,01111011110100,0
7924,01111011110101,0
7925,01111011110110,0
7926,01111011110111,0
7927,01111011111000,1
7928,01111011111001,0
7929,01111011111010,0
7930,01111011111011,0
7931,01111011111100,1
7932,01111011111101,1
7933,01111011111110,0
7934,01111011111111,1
7935,01111100000000,0
7936,01111100000001,1
7937,01111100000010,0
7938,01111100000011,1
7939,01111100000100,0
7940,01111100000101,1
7941,01111100000110,0
7942,01111100000111,0
7943,01111100001000,1
7944,01111100001001,0
7945,01111100001010,0
7946,01111100001011,1
7947,01111100001100,0
7948,01111100001101,0
7949,01111100001110,1
7950,01111100001111,0
7951,01111100010000,0
7952,01111100010001,0
7953,01111100010010,1
7954,01111100010011,1
7955,01111100010100,0
7956,01111100010101,1
7957,01111100010110,0
7958,01111100010111,1
7959,01111100011000,1
7960,01111100011001,1
7961,01111100011010,0
7962,01111100011011,0
7963,01111100011100,0
7964,01111100011101,0
7965,01111100011110,1
7966,01111100011111,1
7967,01111100100000,1
7968,01111100100001,1
7969,01111100100010,0
7970,01111100100011,1
7971,01111100100100,0
7972,01111100100101,1
7973,01111100100110,1
7974,01111100100111,0
7975,01111100101000,1
7976,01111100101001,0
7977,01111100101010,1
7978,01111100101011,0
7979,01111100101100,0
7980,01111100101101,0
7981,01111100101110,1
7982,01111100101111,1
7983,01111100110000,0
7984,01111100110001,1
7985,01111100110010,0
7986,01111100110011,1
7987,01111100110100,0
7988,01111100110101,1
7989,01111100110110,1
7990,01111100110111,1
7991,01111100111000,0
7992,01111100111001,0
7993,01111100111010,1
7994,01111100111011,1
7995,01111100111100,0
7996,01111100111101,0
7997,01111100111110,0
7998,01111100111111,1
7999,01111101000000,0
8000,01111101000001,0
8001,01111101000010,0
8002,01111101000011,1
8003,01111101000100,1
8004,01111101000101,0
8005,01111101000110,0
8006,01111101000111,1
8007,01111101001000,0
8008,01111101001001,0
8009,01111101001010,1
8010,01111101001011,0
8011,01111101001100,1
8012,01111101001101,0
8013,01111101001110,1
8014,01111101001111,0
8015,01111101010000,0
8016,01111101010001,0
8017,01111101010010,0
8018,01111101010011,1
8019,01111101010100,0
8020,01111101010101,1
8021,01111101010110,0
8022,01111101010111,0
8023,01111101011000,0
8024,01111101011001,1
8025,01111101011010,0
8026,01111101011011,0
8027,01111101011100,0
8028,01111101011101,0
8029,01111101011110,1
8030,01111101011111,0
8031,01111101100000,0
8032,01111101100001,1
8033,01111101100010,0
8034,01111101100011,0
8035,01111101100100,1
8036,01111101100101,1
8037,01111101100110,1
8038,01111101100111,0
8039,01111101101000,1
8040,01111101101001,0
8041,01111101101010,1
8042,01111101101011,0
8043,01111101101100,1
8044,01111101101101,1
8045,01111101101110,1
8046,01111101101111,0
8047,01111101110000,0
8048,01111101110001,0
8049,01111101110010,1
8050,01111101110011,1
8051,01111101110100,0
8052,01111101110101,0
8053,01111101110110,0
8054,01111101110111,0
8055,01111101111000,0
8056,01111101111001,1
8057,01111101111010,0
8058,01111101111011,1
8059,01111101111100,1
8060,01111101111101,1
8061,01111101111110,0
8062,01111101111111,0
8063,01111110000000,0
8064,01111110000001,0
8065,01111110000010,1
8066,01111110000011,1
8067,01111110000100,0
8068,01111110000101,1
8069,01111110000110,0
8070,01111110000111,0
8071,01111110001000,0
8072,01111110001001,0
8073,01111110001010,0
8074,01111110001011,1
8075,01111110001100,0
8076,01111110001101,1
8077,01111110001110,0
8078,01111110001111,1
8079,01111110010000,1
8080,01111110010001,0
8081,01111110010010,0
8082,01111110010011,1
8083,01111110010100,0
8084,01111110010101,0
8085,01111110010110,1
8086,01111110010111,0
8087,01111110011000,0
8088,01111110011001,0
8089,01111110011010,1
8090,01111110011011,1
8091,01111110011100,0
8092,01111110011101,0
8093,01111110011110,0
8094,01111110011111,1
8095,01111110100000,0
8096,01111110100001,1
8097,01111110100010,1
8098,01111110100011,1
8099,01111110100100,1
8100,01111110100101,1
8101,01111110100110,0
8102,01111110100111,1
8103,01111110101000,1
8104,01111110101001,0
8105,01111110101010,1
8106,01111110101011,1
8107,01111110101100,0
8108,01111110101101,0
8109,01111110101110,1
8110,01111110101111,1
8111,01111110110000,1
8112,01111110110001,1
8113,01111110110010,0
8114,01111110110011,1
8115,01111110110100,0
8116,01111110110101,1
8117,01111110110110,1
8118,01111110110111,0
8119,01111110111000,1
8120,01111110111001,0
8121,01111110111010,0
8122,01111110111011,0
8123,01111110111100,1
8124,01111110111101,0
8125,01111110111110,1
8126,01111110111111,0
8127,01111111000000,0
8128,01111111000001,0
8129,01111111000010,0
8130,01111111000011,1
8131,01111111000100,0
8132,01111111000101,0
8133,01111111000110,1
8134,01111111000111,1
8135,01111111001000,0
8136,01111111001001,0
8137,01111111001010,1
8138,01111111001011,0
8139,01111111001100,1
8140,01111111001101,0
8141,01111111001110,0
8142,01111111001111,0
8143,01111111010000,1
8144,01111111010001,1
8145,01111111010010,1
8146,01111111010011,1
8147,01111111010100,1
8148,01111111010101,1
8149,01111111010110,1
8150,01111111010111,0
8151,01111111011000,1
8152,01111111011001,1
8153,01111111011010,1
8154,01111111011011,0
8155,01111111011100,0
8156,01111111011101,1
8157,01111111011110,0
8158,01111111011111,1
8159,01111111100000,1
8160,01111111100001,0
8161,01111111100010,1
8162,01111111100011,0
8163,01111111100100,1
8164,01111111100101,1
8165,01111111100110,0
8166,01111111100111,0
8167,01111111101000,0
8168,01111111101001,1
8169,01111111101010,1
8170,01111111101011,1
8171,01111111101100,0
8172,01111111101101,0
8173,01111111101110,1
8174,01111111101111,1
8175,01111111110000,0
8176,01111111110001,0
8177,01111111110010,1
8178,01111111110011,0
8179,01111111110100,0
8180,01111111110101,0
8181,01111111110110,0
8182,01111111110111,0
8183,01111111111000,0
8184,01111111111001,0
8185,01111111111010,0
8186,01111111111011,0
8187,01111111111100,0
8188,01111111111101,1
8189,01111111111110,0
8190,01111111111111,0
8191,10000000000000,1
8192,10000000000001,1
8193,10000000000010,1
8194,10000000000011,0
8195,10000000000100,1
8196,10000000000101,1
8197,10000000000110,0
8198,10000000000111,1
8199,10000000001000,1
8200,10000000001001,1
8201,10000000001010,1
8202,10000000001011,0
8203,10000000001100,1
8204,10000000001101,1
8205,10000000001110,1
8206,10000000001111,0
8207,10000000010000,0
8208,10000000010001,0
8209,10000000010010,1
8210,10000000010011,1
8211,10000000010100,0
8212,10000000010101,1
8213,10000000010110,1
8214,10000000010111,0
8215,10000000011000,1
8216,10000000011001,1
8217,10000000011010,0
8218,10000000011011,1
8219,10000000011100,0
8220,10000000011101,0
8221,10000000011110,0
8222,10000000011111,1
8223,10000000100000,1
8224,10000000100001,0
8225,10000000100010,1
8226,10000000100011,0
8227,10000000100100,1
8228,10000000100101,1
8229,10000000100110,0
8230,10000000100111,1
8231,10000000101000,1
8232,10000000101001,1
8233,10000000101010,1
8234,10000000101011,0
8235,10000000101100,0
8236,10000000101101,0
8237,10000000101110,0
8238,10000000101111,0
8239,10000000110000,1
8240,10000000110001,0
8241,10000000110010,0
8242,10000000110011,0
8243,10000000110100,0
8244,10000000110101,0
8245,10000000110110,1
8246,10000000110111,1
8247,10000000111000,1
8248,10000000111001,0
8249,10000000111010,1
8250,10000000111011,1
8251,10000000111100,1
8252,10000000111101,0
8253,10000000111110,0
8254,10000000111111,0
8255,10000001000000,1
8256,10000001000001,1
8257,10000001000010,1
8258,10000001000011,1
8259,10000001000100,0
8260,10000001000101,1
8261,10000001000110,0
8262,10000001000111,1
8263,10000001001000,0
8264,10000001001001,0
8265,10000001001010,1
8266,10000001001011,1
8267,10000001001100,1
8268,10000001001101,1
8269,10000001001110,0
8270,10000001001111,0
8271,10000001010000,0
8272,10000001010001,1
8273,10000001010010,0
8274,10000001010011,1
8275,10000001010100,1
8276,10000001010101,0
8277,10000001010110,0
8278,10000001010111,1
8279,10000001011000,1
8280,10000001011001,0
8281,10000001011010,1
8282,10000001011011,0
8283,10000001011100,0
8284,10000001011101,0
8285,10000001011110,1
8286,10000001011111,0
8287,10000001100000,0
8288,10000001100001,1
8289,10000001100010,1
8290,10000001100011,1
8291,10000001100100,1
8292,10000001100101,0
8293,10000001100110,1
8294,10000001100111,0
8295,10000001101000,1
8296,10000001101001,1
8297,10000001101010,1
8298,10000001101011,0
8299,10000001101100,0
8300,10000001101101,1
8301,10000001101110,1
8302,10000001101111,1
8303,10000001110000,0
8304,10000001110001,0
8305,10000001110010,0
8306,10000001110011,0
8307,10000001110100,1
8308,10000001110101,0
8309,10000001110110,1
8310,10000001110111,0
8311,10000001111000,0
8312,10000001111001,1
8313,10000001111010,0
8314,10000001111011,1
8315,10000001111100,1
8316,10000001111101,0
8317,10000001111110,1
8318,10000001111111,0
8319,10000010000000,1
8320,10000010000001,1
8321,10000010000010,1
8322,10000010000011,0
8323,10000010000100,0
8324,10000010000101,1
8325,10000010000110,1
8326,10000010000111,1
8327,10000010001000,1
8328,10000010001001,0
8329,10000010001010,1
8330,10000010001011,1
8331,10000010001100,0
8332,10000010001101,0
8333,10000010001110,0
8334,10000010001111,1
8335,10000010010000,0
8336,10000010010001,1
8337,10000010010010,0
8338,10000010010011,1
8339,10000010010100,0
8340,10000010010101,0
8341,10000010010110,1
8342,10000010010111,0
8343,10000010011000,0
8344,10000010011001,0
8345,10000010011010,1
8346,10000010011011,1
8347,10000010011100,0
8348,10000010011101,1
8349,10000010011110,1
8350,10000010011111,0
8351,10000010100000,1
8352,10000010100001,1
8353,10000010100010,0
8354,10000010100011,0
8355,10000010100100,0
8356,10000010100101,0
8357,10000010100110,0
8358,10000010100111,1
8359,10000010101000,1
8360,10000010101001,0
8361,10000010101010,0
8362,10000010101011,1
8363,10000010101100,1
8364,10000010101101,0
8365,10000010101110,1
8366,10000010101111,1
8367,10000010110000,0
8368,10000010110001,0
8369,10000010110010,1
8370,10000010110011,1
8371,10000010110100,1
8372,10000010110101,1
8373,10000010110110,1
8374,10000010110111,1
8375,10000010111000,0
8376,10000010111001,0
8377,10000010111010,1
8378,10000010111011,1
8379,10000010111100,0
8380,10000010111101,1
8381,10000010111110,0
8382,10000010111111,1
8383,10000011000000,1
8384,10000011000001,1
8385,10000011000010,0
8386,10000011000011,1
8387,10000011000100,1
8388,10000011000101,1
8389,10000011000110,1
8390,10000011000111,1
8391,10000011001000,0
8392,10000011001001,1
8393,10000011001010,1
8394,10000011001011,0
8395,10000011001100,1
8396,10000011001101,0
8397,10000011001110,0
8398,10000011001111,1
8399,10000011010000,0
8400,10000011010001,0
8401,10000011010010,0
8402,10000011010011,1
8403,10000011010100,1
8404,10000011010101,0
8405,10000011010110,0
8406,10000011010111,0
8407,10000011011000,1
8408,10000011011001,0
8409,10000011011010,1
8410,10000011011011,1
8411,10000011011100,1
8412,10000011011101,0
8413,10000011011110,0
8414,10000011011111,1
8415,10000011100000,1
8416,10000011100001,0
8417,10000011100010,0
8418,10000011100011,1
8419,10000011100100,0
8420,10000011100101,1
8421,10000011100110,0
8422,10000011100111,0
8423,10000011101000,0
8424,10000011101001,0
8425,10000011101010,1
8426,10000011101011,1
8427,10000011101100,1
8428,10000011101101,1
8429,10000011101110,0
8430,10000011101111,0
8431,10000011110000,0
8432,10000011110001,1
8433,10000011110010,1
8434,10000011110011,0
8435,10000011110100,1
8436,10000011110101,0
8437,10000011110110,0
8438,10000011110111,0
8439,10000011111000,1
8440,10000011111001,0
8441,10000011111010,0
8442,10000011111011,1
8443,10000011111100,0
8444,10000011111101,0
8445,10000011111110,1
8446,10000011111111,0
8447,10000100000000,1
8448,10000100000001,1
8449,10000100000010,0
8450,10000100000011,0
8451,10000100000100,0
8452,10000100000101,1
8453,10000100000110,1
8454,10000100000111,1
8455,10000100001000,1
8456,10000100001001,1
8457,10000100001010,1
8458,10000100001011,1
8459,10000100001100,0
8460,10000100001101,0
8461,10000100001110,0
8462,10000100001111,0
8463,10000100010000,0
8464,10000100010001,1
8465,10000100010010,1
8466,10000100010011,1
8467,10000100010100,1
8468,10000100010101,1
8469,10000100010110,0
8470,10000100010111,1
8471,10000100011000,1
8472,10000100011001,0
8473,10000100011010,1
8474,10000100011011,0
8475,10000100011100,1
8476,10000100011101,0
8477,10000100011110,0
8478,10000100011111,0
8479,10000100100000,1
8480,10000100100001,1
8481,10000100100010,0
8482,10000100100011,1
8483,10000100100100,0
8484,10000100100101,0
8485,10000100100110,1
8486,10000100100111,0
8487,10000100101000,0
8488,10000100101001,0
8489,10000100101010,1
8490,10000100101011,0
8491,10000100101100,1
8492,10000100101101,1
8493,10000100101110,1
8494,10000100101111,1
8495,10000100110000,1
8496,10000100110001,1
8497,10000100110010,0
8498,10000100110011,1
8499,10000100110100,1
8500,10000100110101,0
8501,10000100110110,1
8502,10000100110111,1
8503,10000100111000,0
8504,10000100111001,1
8505,10000100111010,1
8506,10000100111011,1
8507,10000100111100,0
8508,10000100111101,0
8509,10000100111110,1
8510,10000100111111,1
8511,10000101000000,1
8512,10000101000001,1
8513,10000101000010,0
8514,10000101000011,0
8515,10000101000100,0
8516,10000101000101,0
8517,10000101000110,1
8518,10000101000111,0
8519,10000101001000,1
8520,10000101001001,1
8521,10000101001010,0
8522,10000101001011,1
8523,10000101001100,1
8524,10000101001101,1
8525,10000101001110,1
8526,10000101001111,1
8527,10000101010000,0
8528,10000101010001,0
8529,10000101010010,1
8530,10000101010011,1
8531,10000101010100,1
8532,10000101010101,0
8533,10000101010110,0
8534,10000101010111,1
8535,10000101011000,1
8536,10000101011001,0
8537,10000101011010,0
8538,10000101011011,1
8539,10000101011100,0
8540,10000101011101,1
8541,10000101011110,0
8542,10000101011111,1
8543,10000101100000,1
8544,10000101100001,0
8545,10000101100010,1
8546,10000101100011,1
8547,10000101100100,0
8548,10000101100101,1
8549,10000101100110,0
8550,10000101100111,1
8551,10000101101000,1
8552,10000101101001,0
8553,10000101101010,1
8554,10000101101011,0
8555,10000101101100,1
8556,10000101101101,0
8557,10000101101110,0
8558,10000101101111,1
8559,10000101110000,1
8560,10000101110001,0
8561,10000101110010,0
8562,10000101110011,1
8563,10000101110100,1
8564,10000101110101,0
8565,10000101110110,1
8566,10000101110111,0
8567,10000101111000,0
8568,10000101111001,0
8569,10000101111010,1
8570,10000101111011,1
8571,10000101111100,0
8572,10000101111101,1
8573,10000101111110,1
8574,10000101111111,1
8575,10000110000000,0
8576,10000110000001,1
8577,10000110000010,0
8578,10000110000011,1
8579,10000110000100,1
8580,10000110000101,1
8581,10000110000110,1
8582,10000110000111,1
8583,10000110001000,1
8584,10000110001001,0
8585,10000110001010,1
8586,10000110001011,0
8587,10000110001100,0
8588,10000110001101,0
8589,10000110001110,1
8590,10000110001111,1
8591,10000110010000,0
8592,10000110010001,1
8593,10000110010010,1
8594,10000110010011,0
8595,10000110010100,0
8596,10000110010101,0
8597,10000110010110,1
8598,10000110010111,0
8599,10000110011000,1
8600,10000110011001,0
8601,10000110011010,0
8602,10000110011011,1
8603,10000110011100,0
8604,10000110011101,0
8605,10000110011110,0
8606,10000110011111,1
8607,10000110100000,1
8608,10000110100001,0
8609,10000110100010,1
8610,10000110100011,0
8611,10000110100100,0
8612,10000110100101,0
8613,10000110100110,1
8614,10000110100111,1
8615,10000110101000,0
8616,10000110101001,0
8617,10000110101010,1
8618,10000110101011,0
8619,10000110101100,1
8620,10000110101101,0
8621,10000110101110,0
8622,10000110101111,1
8623,10000110110000,0
8624,10000110110001,0
8625,10000110110010,1
8626,10000110110011,0
8627,10000110110100,0
8628,10000110110101,0
8629,10000110110110,1
8630,10000110110111,1
8631,10000110111000,1
8632,10000110111001,0
8633,10000110111010,1
8634,10000110111011,0
8635,10000110111100,0
8636,10000110111101,0
8637,10000110111110,1
8638,10000110111111,0
8639,10000111000000,0
8640,10000111000001,0
8641,10000111000010,0
8642,10000111000011,0
8643,10000111000100,1
8644,10000111000101,1
8645,10000111000110,0
8646,10000111000111,1
8647,10000111001000,0
8648,10000111001001,0
8649,10000111001010,0
8650,10000111001011,0
8651,10000111001100,1
8652,10000111001101,0
8653,10000111001110,0
8654,10000111001111,0
8655,10000111010000,1
8656,10000111010001,1
8657,10000111010010,0
8658,10000111010011,0
8659,10000111010100,1
8660,10000111010101,0
8661,10000111010110,1
8662,10000111010111,1
8663,10000111011000,0
8664,10000111011001,1
8665,10000111011010,1
8666,10000111011011,0
8667,10000111011100,0
8668,10000111011101,1
8669,10000111011110,1
8670,10000111011111,0
8671,10000111100000,1
8672,10000111100001,1
8673,10000111100010,0
8674,10000111100011,1
8675,10000111100100,0
8676,10000111100101,1
8677,10000111100110,1
8678,10000111100111,1
8679,10000111101000,0
8680,10000111101001,0
8681,10000111101010,1
8682,10000111101011,1
8683,10000111101100,1
8684,10000111101101,0
8685,10000111101110,1
8686,10000111101111,1
8687,10000111110000,0
8688,10000111110001,1
8689,10000111110010,1
8690,10000111110011,1
8691,10000111110100,1
8692,10000111110101,1
8693,10000111110110,1
8694,10000111110111,1
8695,10000111111000,1
8696,10000111111001,1
8697,10000111111010,0
8698,10000111111011,0
8699,10000111111100,0
8700,10000111111101,0
8701,10000111111110,0
8702,10000111111111,1
8703,10001000000000,0
8704,10001000000001,1
8705,10001000000010,0
8706,10001000000011,1
8707,10001000000100,0
8708,10001000000101,1
8709,10001000000110,1
8710,10001000000111,1
8711,10001000001000,1
8712,10001000001001,1
8713,10001000001010,0
8714,10001000001011,0
8715,10001000001100,1
8716,10001000001101,1
8717,10001000001110,1
8718,10001000001111,0
8719,10001000010000,1
8720,10001000010001,1
8721,10001000010010,1
8722,10001000010011,1
8723,10001000010100,1
8724,10001000010101,1
8725,10001000010110,0
8726,10001000010111,0
8727,10001000011000,1
8728,10001000011001,1
8729,10001000011010,0
8730,10001000011011,0
8731,10001000011100,0
8732,10001000011101,0
8733,10001000011110,0
8734,10001000011111,0
8735,10001000100000,0
8736,10001000100001,0
8737,10001000100010,0
8738,10001000100011,1
8739,10001000100100,0
8740,10001000100101,1
8741,10001000100110,0
8742,10001000100111,0
8743,10001000101000,0
8744,10001000101001,0
8745,10001000101010,1
8746,10001000101011,0
8747,10001000101100,0
8748,10001000101101,0
8749,10001000101110,0
8750,10001000101111,1
8751,10001000110000,1
8752,10001000110001,0
8753,10001000110010,1
8754,10001000110011,1
8755,10001000110100,1
8756,10001000110101,1
8757,10001000110110,1
8758,10001000110111,1
8759,10001000111000,1
8760,10001000111001,1
8761,10001000111010,0
8762,10001000111011,1
8763,10001000111100,1
8764,10001000111101,1
8765,10001000111110,0
8766,10001000111111,0
8767,10001001000000,1
8768,10001001000001,1
8769,10001001000010,1
8770,10001001000011,1
8771,10001001000100,1
8772,10001001000101,0
8773,10001001000110,1
8774,10001001000111,1
8775,10001001001000,1
8776,10001001001001,0
8777,10001001001010,1
8778,10001001001011,1
8779,10001001001100,1
8780,10001001001101,1
8781,10001001001110,0
8782,10001001001111,1
8783,10001001010000,1
8784,10001001010001,1
8785,10001001010010,1
8786,10001001010011,1
8787,10001001010100,1
8788,10001001010101,1
8789,10001001010110,1
8790,10001001010111,1
8791,10001001011000,0
8792,10001001011001,0
8793,10001001011010,0
8794,10001001011011,1
8795,10001001011100,0
8796,10001001011101,0
8797,10001001011110,1
8798,10001001011111,1
8799,10001001100000,0
8800,10001001100001,0
8801,10001001100010,0
8802,10001001100011,1
8803,10001001100100,0
8804,10001001100101,1
8805,10001001100110,1
8806,10001001100111,0
8807,10001001101000,1
8808,10001001101001,0
8809,10001001101010,1
8810,10001001101011,1
8811,10001001101100,1
8812,10001001101101,0
8813,10001001101110,0
8814,10001001101111,1
8815,10001001110000,1
8816,10001001110001,1
8817,10001001110010,0
8818,10001001110011,0
8819,10001001110100,1
8820,10001001110101,0
8821,10001001110110,1
8822,10001001110111,1
8823,10001001111000,1
8824,10001001111001,0
8825,10001001111010,1
8826,10001001111011,1
8827,10001001111100,0
8828,10001001111101,1
8829,10001001111110,0
8830,10001001111111,1
8831,10001010000000,0
8832,10001010000001,0
8833,10001010000010,0
8834,10001010000011,0
8835,10001010000100,1
8836,10001010000101,0
8837,10001010000110,0
8838,10001010000111,1
8839,10001010001000,0
8840,10001010001001,1
8841,10001010001010,1
8842,10001010001011,1
8843,10001010001100,1
8844,10001010001101,1
8845,10001010001110,1
8846,10001010001111,0
8847,10001010010000,0
8848,10001010010001,0
8849,10001010010010,1
8850,10001010010011,0
8851,10001010010100,0
8852,10001010010101,0
8853,10001010010110,1
8854,10001010010111,0
8855,10001010011000,1
8856,10001010011001,1
8857,10001010011010,0
8858,10001010011011,0
8859,10001010011100,0
8860,10001010011101,1
8861,10001010011110,1
8862,10001010011111,0
8863,10001010100000,0
8864,10001010100001,0
8865,10001010100010,1
8866,10001010100011,0
8867,10001010100100,0
8868,10001010100101,0
8869,10001010100110,0
8870,10001010100111,0
8871,10001010101000,0
8872,10001010101001,1
8873,10001010101010,0
8874,10001010101011,1
8875,10001010101100,1
8876,10001010101101,0
8877,10001010101110,1
8878,10001010101111,1
8879,10001010110000,1
8880,10001010110001,0
8881,10001010110010,0
8882,10001010110011,0
8883,10001010110100,0
8884,10001010110101,0
8885,10001010110110,0
8886,10001010110111,0
8887,10001010111000,1
8888,10001010111001,1
8889,10001010111010,1
8890,10001010111011,1
8891,10001010111100,0
8892,10001010111101,1
8893,10001010111110,0
8894,10001010111111,1
8895,10001011000000,0
8896,10001011000001,1
8897,10001011000010,0
8898,10001011000011,0
8899,10001011000100,1
8900,10001011000101,1
8901,10001011000110,0
8902,10001011000111,1
8903,10001011001000,0
8904,10001011001001,0
8905,10001011001010,0
8906,10001011001011,1
8907,10001011001100,1
8908,10001011001101,1
8909,10001011001110,0
8910,10001011001111,1
8911,10001011010000,1
8912,10001011010001,0
8913,10001011010010,0
8914,10001011010011,1
8915,10001011010100,1
8916,10001011010101,1
8917,10001011010110,1
8918,10001011010111,0
8919,10001011011000,1
8920,10001011011001,1
8921,10001011011010,1
8922,10001011011011,0
8923,10001011011100,1
8924,10001011011101,0
8925,10001011011110,1
8926,10001011011111,0
8927,10001011100000,1
8928,10001011100001,1
8929,10001011100010,0
8930,10001011100011,1
8931,10001011100100,1
8932,10001011100101,0
8933,10001011100110,1
8934,10001011100111,0
8935,10001011101000,0
8936,10001011101001,1
8937,10001011101010,0
8938,10001011101011,0
8939,10001011101100,0
8940,10001011101101,0
8941,10001011101110,1
8942,10001011101111,0
8943,10001011110000,0
8944,10001011110001,1
8945,10001011110010,0
8946,10001011110011,1
8947,10001011110100,0
8948,10001011110101,1
8949,10001011110110,0
8950,10001011110111,0
8951,10001011111000,0
8952,10001011111001,0
8953,10001011111010,1
8954,10001011111011,1
8955,10001011111100,1
8956,10001011111101,0
8957,10001011111110,0
8958,10001011111111,0
8959,10001100000000,0
8960,10001100000001,1
8961,10001100000010,0
8962,10001100000011,1
8963,10001100000100,0
8964,10001100000101,1
8965,10001100000110,1
8966,10001100000111,1
8967,10001100001000,1
8968,10001100001001,0
8969,10001100001010,1
8970,10001100001011,0
8971,10001100001100,0
8972,10001100001101,1
8973,10001100001110,1
8974,10001100001111,1
8975,10001100010000,1
8976,10001100010001,0
8977,10001100010010,0
8978,10001100010011,0
8979,10001100010100,0
8980,10001100010101,0
8981,10001100010110,1
8982,10001100010111,0
8983,10001100011000,0
8984,10001100011001,1
8985,10001100011010,1
8986,10001100011011,0
8987,10001100011100,1
8988,10001100011101,1
8989,10001100011110,0
8990,10001100011111,1
8991,10001100100000,0
8992,10001100100001,0
8993,10001100100010,1
8994,10001100100011,0
8995,10001100100100,1
8996,10001100100101,1
8997,10001100100110,0
8998,10001100100111,1
8999,10001100101000,0
9000,10001100101001,1
9001,10001100101010,0
9002,10001100101011,1
9003,10001100101100,1
9004,10001100101101,1
9005,10001100101110,1
9006,10001100101111,0
9007,10001100110000,0
9008,10001100110001,0
9009,10001100110010,1
9010,10001100110011,1
9011,10001100110100,1
9012,10001100110101,0
9013,10001100110110,1
9014,10001100110111,0
9015,10001100111000,1
9016,10001100111001,1
9017,10001100111010,1
9018,10001100111011,1
9019,10001100111100,0
9020,10001100111101,0
9021,10001100111110,0
9022,10001100111111,0
9023,10001101000000,0
9024,10001101000001,1
9025,10001101000010,1
9026,10001101000011,1
9027,10001101000100,1
